fore_name_simple	n_authors	genderize_sample_size	query_date	probability_male
takaharu	2	71	2019-09-21	1.0
taka-aki	2	0	2019-09-21	
tamme	2	31	2019-09-21	0.81
tamra	2	170	2019-09-21	0.07999999999999996
tapsi	2	22	2019-12-28	0.44999999999999996
tamryn	2	24	2019-09-21	0.0
tapesh	2	14	2019-09-21	1.0
tapas	2	206	2019-09-21	0.96
tapani	2	326	2019-09-21	0.99
tapabrata	2	2	2019-09-21	1.0
taotao	2	97	2019-09-21	0.72
taofik	2	174	2019-09-21	0.98
tao-chuan	2	0	2019-09-21	
tanveer	2	825	2019-09-21	0.98
tanlin	2	1	2019-09-21	1.0
tangchun	2	0	2019-09-21	
tanel	2	223	2019-09-21	0.95
tane	2	241	2019-09-21	0.58
tanchanok	2	16	2019-09-21	0.18999999999999995
tan-yun	2	0	2019-09-21	
tan-chi	2	0	2019-09-21	
tamsila	2	1	2019-09-21	0.0
tamsen	2	13	2019-09-21	0.15000000000000002
thadeous	2	6	2019-09-21	1.0
thahir	2	27	2019-09-21	0.96
thahira	2	8	2019-09-21	0.12
tien-jui	2	0	2019-09-21	
tien-chuan	2	0	2019-09-21	
tiegang	2	1	2019-12-28	1.0
tibisay	2	77	2019-09-21	0.040000000000000036
tibin	2	9	2019-09-21	0.89
tiberio	2	504	2019-09-21	1.0
tianyin	2	3	2019-09-21	0.67
tianye	2	19	2019-09-21	0.84
tianxin	2	9	2019-12-28	0.32999999999999996
tianxiao	2	3	2019-09-21	0.32999999999999996
tianxian	2	0	2019-09-21	
tianran	2	4	2019-09-21	0.75
tianqing	2	3	2019-09-21	0.67
tianqi	2	10	2019-09-21	0.6
tianmin	2	3	2019-09-21	1.0
tianli	2	8	2019-09-21	0.5
tianjun	2	6	2019-12-28	1.0
tianhe	2	3	2019-09-21	1.0
tien-chueh	2	0	2019-09-21	
tieqiao	2	1	2019-09-21	1.0
tianbi	2	1	2019-09-21	1.0
tieu-chong	2	0	2019-09-21	
tingxin	2	2	2019-09-22	0.5
tingwei	2	10	2019-09-21	0.6
tingdong	2	1	2019-09-21	1.0
ting-you	2	0	2019-09-21	
ting-hua	2	0	2019-09-21	
ting-chieh	2	0	2019-09-21	
tin-lap	2	0	2019-09-21	
timothea	2	12	2019-09-21	0.17000000000000004
timoteo	2	389	2019-09-21	0.98
timofey	2	190	2019-09-21	0.99
tilmann	2	77	2019-09-21	1.0
tillmann	2	117	2019-09-21	0.96
tilia	2	74	2019-09-21	0.08999999999999997
tilak	2	132	2019-09-21	0.94
tikira	2	0	2019-09-21	
tige	2	93	2019-09-21	0.84
tiexiang	2	0	2019-09-21	
tianchuan	2	0	2019-09-21	
tian-jian	2	0	2019-09-21	
thahmina	2	0	2019-09-21	
theodorus	2	79	2019-09-21	1.0
themistocles	2	8	2019-09-21	1.0
thembi	2	360	2019-09-21	0.050000000000000044
thekla	2	214	2019-09-21	0.020000000000000018
theis	2	183	2019-09-21	0.96
theera	2	58	2019-09-21	0.97
thanyaluk	2	11	2019-09-21	0.18000000000000005
thanos	2	2422	2019-09-21	0.99
thanneer	2	1	2019-09-21	1.0
thangavel	2	19	2019-09-21	1.0
thangamani	2	7	2019-09-21	1.0
thanet	2	44	2019-09-21	0.93
than	2	742	2019-09-21	0.8
thalyta	2	25	2019-12-28	0.0
thalia	2	1903	2019-09-22	0.010000000000000009
thaiz	2	88	2019-12-28	0.020000000000000018
thair	2	96	2019-09-21	0.98
thaine	2	12	2019-09-21	0.58
thenmalarchelvi	2	0	2019-09-21	
theron	2	128	2019-09-22	0.95
ti-tai	2	0	2019-09-21	
thibaud	2	2436	2019-09-21	0.99
ti-cheng	2	0	2019-09-21	
théo	2	1	2019-09-22	1.0
thuy-diem	2	0	2019-09-21	
thurston	2	43	2019-09-21	0.98
thure	2	33	2019-09-21	0.97
thumbi	2	1	2019-09-21	1.0
thu-hien	2	0	2019-09-21	
thu	2	1907	2019-09-21	0.31999999999999995
throng	2	3	2019-09-21	1.0
thorarinn	2	4	2019-09-21	1.0
thor	2	2111	2019-09-21	0.98
thobias	2	157	2019-09-21	0.98
thilakam	2	4	2019-09-21	0.0
thies	2	193	2019-09-21	0.97
thierson	2	24	2019-09-21	1.0
thierry-pascal	2	0	2019-09-21	
thibauld	2	57	2019-09-21	1.0
venu	2	333	2019-09-21	0.95
verna	2	428	2019-09-21	0.08999999999999997
veronic	2	230	2019-09-21	0.030000000000000027
wooyoung	2	91	2019-09-21	0.79
xabier	2	1487	2019-09-21	0.99
wytze	2	52	2019-09-21	0.98
wynne	2	52	2019-09-21	0.18999999999999995
wutao	2	5	2019-09-21	1.0
wuquan	2	1	2019-12-28	1.0
wun-yi	2	0	2019-09-21	
wu-hsiung	2	0	2019-09-21	
wopke	2	33	2019-09-21	0.91
woosuk	2	38	2019-12-28	1.0
wenwu	2	9	2019-09-21	0.89
woongcheol	2	2	2019-09-21	1.0
woong-hee	2	3	2019-09-21	1.0
woon-young	2	0	2019-09-21	
woon-kee	2	0	2019-09-21	
wookyung	2	17	2019-09-21	0.53
wook-ha	2	0	2019-09-21	
woojin	2	221	2019-09-21	0.94
wooi	2	72	2019-09-21	0.79
xaq	2	8	2019-09-21	0.5
xerxes	2	166	2019-09-21	0.94
xi-bei	2	0	2019-09-21	
xi-jun	2	0	2019-09-21	
xiangmin	2	10	2019-09-21	0.4
xiangmiao	2	0	2019-09-21	
xianglong	2	14	2019-09-21	1.0
xianglin	2	8	2019-09-21	0.88
xianghua	2	80	2019-09-21	0.10999999999999999
xiangfei	2	9	2019-09-21	0.67
xiangfang	2	1	2019-09-21	0.0
xiangchun	2	10	2019-09-21	0.19999999999999996
xiangchao	2	2	2019-09-21	1.0
xiancheng	2	3	2019-12-28	1.0
xianchao	2	1	2019-09-21	1.0
xianbo	2	4	2019-09-21	1.0
xian-jin	2	0	2019-09-21	
xian-bo	2	0	2019-09-21	
xiahui	2	3	2019-09-21	0.32999999999999996
xiahai	2	1	2019-09-21	1.0
xi-mei	2	0	2019-09-21	
woochul	2	24	2019-09-21	1.0
woo-young	2	12	2019-12-28	1.0
woo-cheol	2	4	2019-09-21	1.0
wilna	2	120	2019-09-21	0.020000000000000018
willow	2	614	2019-12-28	0.52
willemijn	2	281	2019-09-21	0.010000000000000009
wilko	2	300	2019-09-21	0.98
wilhelmina	2	232	2019-09-21	0.020000000000000018
wilfrid	2	1667	2019-09-21	0.98
wilfredo	2	1404	2019-09-21	0.98
wilder	2	591	2019-09-21	0.97
wilberforce	2	93	2019-09-21	1.0
wigard	2	1	2019-09-21	1.0
wiesława	2	0	2019-09-21	
wickliffe	2	11	2019-09-21	1.0
whanchul	2	0	2019-09-21	
wha-jin	2	0	2019-09-21	
westley	2	141	2019-09-21	0.99
wenzhou	2	5	2019-09-21	1.0
wenyang	2	7	2019-09-22	0.71
wenxiu	2	10	2019-09-21	0.19999999999999996
willythssa	2	0	2019-09-21	
wilten	2	0	2019-09-21	
wonyul	2	1	2019-09-21	1.0
win	2	2029	2019-09-21	0.77
wonyeong	2	5	2019-09-21	0.4
wonseok	2	112	2019-09-21	0.99
wonji	2	16	2019-09-21	0.18999999999999995
wonil	2	61	2019-09-21	0.97
wongarnet	2	0	2019-09-21	
won-min	2	1	2019-09-21	1.0
won-hyoung	2	1	2019-09-21	1.0
won-bo	2	1	2019-09-21	1.0
wolfdieter	2	4	2019-09-21	1.0
wolf-herman	2	0	2019-09-21	
wolf-dieter	2	52	2019-09-21	1.0
woei-fuh	2	0	2019-09-21	
wladek	2	159	2019-09-21	0.95
winnok	2	0	2019-09-21	
wing-sze	2	0	2019-09-21	
wing-king	2	0	2019-09-21	
wing-kai	2	0	2019-09-21	
xiangning	2	0	2019-09-21	
xiangqi	2	1	2019-09-21	0.0
xiangqian	2	10	2019-09-21	1.0
xinmeng	2	5	2019-09-21	0.6
xinjian	2	6	2019-09-21	1.0
xining	2	9	2019-09-22	0.67
xinhui	2	18	2019-09-22	0.21999999999999997
xinhao	2	6	2019-09-21	0.83
xinhai	2	11	2019-09-21	0.82
xinglai	2	2	2019-09-21	1.0
xingjian	2	6	2019-09-21	1.0
xinge	2	7	2019-09-21	0.57
xingdong	2	3	2019-09-21	0.67
xingang	2	12	2019-09-21	1.0
xinfeng	2	10	2019-09-21	0.9
xinchen	2	1	2019-09-21	0.0
xin-ze	2	0	2019-09-21	
xin-yu	2	0	2019-09-21	
xin-ying	2	1	2019-09-21	0.0
xin-yi	2	1	2019-09-21	1.0
xin-hui	2	0	2019-09-21	
xinjie	2	19	2019-09-21	0.58
xinmiao	2	0	2019-09-21	
xilun	2	1	2019-09-21	1.0
xinna	2	10	2019-09-21	0.19999999999999996
xitong	2	2	2019-09-22	0.5
xishuang	2	1	2019-09-22	0.0
xisheng	2	4	2019-09-22	1.0
xiongying	2	7	2019-09-22	0.43000000000000005
xiongwu	2	0	2019-09-22	
xionglei	2	0	2019-09-22	
xiong-hui	2	0	2019-09-22	
xinyuan	2	20	2019-09-22	0.35
xinying	2	31	2019-09-22	0.18999999999999995
xinyang	2	14	2019-09-22	0.79
xinxing	2	8	2019-09-22	0.5
xinxian	2	2	2019-09-21	0.0
xinxi	2	8	2019-09-21	0.75
xinsheng	2	11	2019-09-21	0.91
xinqi	2	2	2019-12-28	0.5
xinpeng	2	5	2019-09-21	1.0
xinning	2	4	2019-09-21	0.5
ximeng	2	7	2019-09-21	0.29000000000000004
xiguang	2	2	2019-09-21	1.0
xiangshan	2	13	2019-09-21	0.15000000000000002
xiaokan	2	0	2019-09-21	
xiaofan	2	34	2019-09-21	0.59
xiaocui	2	14	2019-09-21	0.36
xiaochuan	2	26	2019-12-28	0.85
xiao-ning	2	0	2019-09-21	
xiao-mo	2	0	2019-09-21	
xiao-ke	2	0	2019-09-21	
xiao-jie	2	0	2019-09-21	
xiao-jiang	2	0	2019-09-21	
xiao-cheng	2	0	2019-09-21	
xianyu	2	14	2019-09-21	0.57
xianwu	2	4	2019-09-21	1.0
xianwei	2	6	2019-09-21	1.0
xiantong	2	2	2019-09-21	1.0
xianming	2	14	2019-09-21	1.0
xianjiang	2	1	2019-09-21	1.0
xianhui	2	12	2019-09-21	0.58
xiangyan	2	8	2019-09-21	0.25
xiaofen	2	15	2019-09-21	0.06999999999999995
xiaomao	2	15	2019-09-21	0.47
xiejia	2	0	2019-09-21	
xiaoran	2	18	2019-09-21	0.32999999999999996
xide	2	7	2019-09-21	0.86
xiayuan	2	1	2019-09-21	1.0
xiayi	2	1	2019-09-21	0.0
xiaping	2	3	2019-09-21	0.32999999999999996
xiaozheng	2	7	2019-09-21	0.71
xiaoxu	2	25	2019-09-21	0.68
xiaoxiong	2	10	2019-09-21	1.0
xiaoxin	2	45	2019-09-21	0.36
xiaotu	2	4	2019-09-21	0.5
xiaotai	2	3	2019-09-21	0.32999999999999996
xiaosun	2	1	2019-09-21	1.0
xiaosu	2	6	2019-09-21	0.67
xiaoshuai	2	12	2019-09-21	1.0
xiaoshi	2	12	2019-09-21	0.25
xiaosen	2	5	2019-09-21	1.0
xiaosan	2	5	2019-09-21	0.4
xiaosa	2	1	2019-09-21	0.0
wenxiang	2	11	2019-12-28	0.82
wenrui	2	9	2019-09-21	0.56
veronique	2	25006	2019-09-21	0.010000000000000009
vonn	2	49	2019-09-21	0.65
wade	2	1695	2019-09-21	0.96
vérane	2	1	2019-09-21	0.0
vytas	2	258	2019-09-21	0.99
vyshakh	2	12	2019-09-21	1.0
vysaul	2	0	2019-09-21	
vy	2	270	2019-09-21	0.29000000000000004
vuk	2	725	2019-09-21	0.98
vudtiwat	2	0	2019-09-21	
volko	2	15	2019-09-21	0.93
wenpin	2	6	2019-09-21	1.0
vojislav	2	385	2019-09-21	0.99
vivienne	2	1230	2019-09-21	0.020000000000000018
vivekanand	2	41	2019-09-21	1.0
viveca	2	88	2019-09-21	0.020000000000000018
vithiagaran	2	0	2019-09-22	
vitalina	2	292	2019-09-21	0.010000000000000009
vitalii	2	574	2019-09-21	1.0
viswanadham	2	3	2019-09-21	1.0
waheed	2	1290	2019-09-21	0.98
wahiba	2	989	2019-09-21	0.030000000000000027
wai-chun	2	0	2019-09-21	
wai-heng	2	0	2019-09-21	
wanda	2	5056	2019-09-21	0.050000000000000044
wanchi	2	7	2019-09-21	0.71
wanchang	2	3	2019-09-21	0.32999999999999996
wanchana	2	35	2019-09-21	1.0
wan-li	2	0	2019-09-21	
wan-chi	2	1	2019-09-21	0.0
waltraud	2	1012	2019-09-21	0.040000000000000036
walther	2	455	2019-09-21	0.97
walt	2	471	2019-09-21	0.98
wally	2	1976	2019-09-21	0.83
waldo	2	794	2019-09-21	0.98
waldemar	2	7047	2019-09-21	1.0
wako	2	83	2019-09-21	0.81
wakako	2	89	2019-09-21	0.030000000000000027
wajid	2	473	2019-09-21	0.99
wai-yee	2	1	2019-09-21	1.0
wai-nang	2	0	2019-09-21	
visotheary	2	0	2019-09-22	
vishwesha	2	0	2019-09-21	
vishaka	2	10	2019-09-21	0.09999999999999998
vilaiwan	2	13	2019-09-21	0.07999999999999996
viktoriya	2	2433	2019-09-21	0.020000000000000018
viktorija	2	2366	2019-09-21	0.020000000000000018
viktorian	2	3	2019-09-21	1.0
vikranth	2	23	2019-09-21	1.0
vikki	2	1644	2019-09-21	0.06999999999999995
viji	2	161	2019-09-21	0.41000000000000003
vijaylakshmi	2	2	2019-09-21	0.0
vijayaraghava	2	0	2019-09-21	
vihas	2	1	2019-09-21	1.0
vihar	2	15	2019-09-21	0.93
viet	2	599	2019-09-21	0.93
vidhu	2	31	2019-09-21	0.61
vickie	2	1214	2019-09-21	0.050000000000000044
vicent	2	2301	2019-09-21	0.98
vibhakar	2	1	2019-09-21	1.0
vibha	2	85	2019-09-21	0.050000000000000044
viana	2	338	2019-09-22	0.36
viktors	2	211	2019-09-21	0.99
vilim	2	14	2019-09-21	0.86
visar	2	772	2019-09-21	0.97
vilius	2	223	2019-09-21	1.0
virgine	2	184	2019-09-21	0.040000000000000036
virgilio	2	2494	2019-09-21	0.99
virgil	2	1925	2019-09-21	0.98
virander	2	3	2019-09-21	1.0
viraj	2	245	2019-09-22	0.99
vipan	2	68	2019-09-21	0.99
violetta	2	4379	2019-09-21	0.020000000000000018
violet	2	2133	2019-09-21	0.040000000000000036
ving	2	24	2019-09-21	0.63
vindi	2	25	2019-09-21	0.64
vinayak	2	378	2019-09-21	0.99
vimitha	2	1	2019-09-21	0.0
vimal	2	696	2019-09-21	0.98
vilmundur	2	2	2019-09-21	1.0
vilmos	2	621	2019-09-21	1.0
ville-petteri	2	9	2019-09-21	1.0
viljami	2	61	2019-09-21	1.0
wang-ren	2	0	2019-09-21	
wangcheng	2	3	2019-09-21	1.0
wange	2	10	2019-09-21	0.4
wen-bin	2	2	2019-09-21	1.0
welkin	2	10	2019-09-21	0.8
welison	2	6	2019-09-21	1.0
weiyun	2	8	2019-09-21	0.25
weiyang	2	19	2019-09-21	0.79
weiva	2	0	2019-09-21	
weitian	2	4	2019-09-21	0.75
weitai	2	3	2019-09-22	1.0
weisi	2	11	2019-09-21	0.82
weisheng	2	17	2019-09-21	1.0
weishan	2	9	2019-09-21	0.32999999999999996
weisen	2	4	2019-09-21	1.0
weirong	2	10	2019-09-21	0.6
weiran	2	7	2019-09-21	0.43000000000000005
weiqi	2	31	2019-09-22	0.61
weinian	2	3	2019-09-21	1.0
weini	2	21	2019-09-21	0.57
weilin	2	35	2019-09-21	0.66
welton	2	95	2019-09-21	0.99
wen-cong	2	0	2019-09-21	
weifu	2	5	2019-09-21	1.0
wen-der	2	0	2019-09-21	
wenmin	2	17	2019-09-21	0.47
wenlian	2	3	2019-09-21	0.32999999999999996
wenkai	2	16	2019-12-28	1.0
wendi	2	475	2019-09-21	0.18999999999999995
wencui	2	0	2019-09-21	
wenbing	2	8	2019-09-21	1.0
wenan	2	2	2019-09-21	1.0
wen-yih	2	1	2019-09-21	1.0
wen-xiu	2	0	2019-09-21	
wen-ting	2	1	2019-09-21	0.0
wen-shyen	2	0	2019-09-21	
wen-shoung	2	0	2019-09-21	
wen-kuei	2	0	2019-09-21	
wen-jing	2	0	2019-09-21	
wen-hung	2	0	2019-09-21	
wen-huan	2	0	2019-09-21	
wen-hsien	2	0	2019-09-21	
weili	2	56	2019-09-21	0.59
weifeng	2	34	2019-09-21	0.91
wangho	2	5	2019-09-21	1.0
wasyl	2	74	2019-09-21	0.95
wasiu	2	541	2019-09-21	0.98
wasinee	2	40	2019-09-21	0.0
wasim	2	2073	2019-09-21	0.98
waranyu	2	13	2019-09-21	0.62
wanwipa	2	22	2019-09-21	0.0
wanwan	2	94	2019-09-21	0.24
wanting	2	25	2019-09-21	0.07999999999999996
wanshi	2	6	2019-09-21	1.0
wanseon	2	0	2019-09-21	
wannipha	2	10	2019-09-21	0.09999999999999998
wannarat	2	35	2019-09-21	0.10999999999999999
wanli	2	36	2019-09-21	0.69
wanlei	2	0	2019-09-21	
wanhe	2	0	2019-09-21	
wangxin	2	15	2019-09-21	0.8
wangshu	2	4	2019-09-21	0.25
wangren	2	0	2019-09-21	
wasun	2	17	2019-09-21	1.0
watcharaporn	2	70	2019-09-21	0.040000000000000036
weidan	2	1	2019-09-21	0.0
watshara	2	0	2019-09-21	
weichi	2	9	2019-09-21	0.89
wei-yin	2	1	2019-09-21	0.0
wei-wen	2	0	2019-09-21	
wei-ven	2	0	2019-09-21	
wei-shiung	2	0	2019-09-21	
wei-mei	2	0	2019-09-21	
wei-lin	2	5	2019-09-21	0.4
wei-li	2	3	2019-09-21	1.0
wei-kuo	2	1	2019-09-21	1.0
wei-hung	2	4	2019-09-21	1.0
wei-hsiang	2	4	2019-09-21	1.0
wei-hien	2	0	2019-09-21	
wei-hao	2	2	2019-09-21	1.0
wei-chun	2	2	2019-09-21	0.5
wei-chi	2	1	2019-09-21	0.0
wei-bung	2	0	2019-09-21	
wei-an	2	2	2019-09-21	0.5
pearlie	2	50	2019-09-22	0.06000000000000005
rupamanjari	2	0	2019-09-21	
peadar	2	44	2019-09-22	0.98
liva	2	523	2019-09-22	0.27
lluis	2	2452	2019-09-22	0.99
ljubisa	2	891	2019-09-22	1.0
lizzy	2	4643	2019-09-22	0.020000000000000018
lizhu	2	7	2019-09-22	0.29000000000000004
liyun	2	37	2019-09-22	0.21999999999999997
liyue	2	11	2019-09-22	0.27
lixiu	2	4	2019-09-22	0.25
liuhuan	2	5	2019-09-22	0.8
lorric	2	2	2019-09-22	1.0
liugen	2	0	2019-09-22	
liufang	2	4	2019-09-22	0.0
liuchao	2	4	2019-09-22	1.0
litao	2	24	2019-09-22	0.96
lishibanya	2	0	2019-09-22	
lisete	2	402	2019-09-22	0.020000000000000018
liset	2	449	2019-09-22	0.010000000000000009
loan	2	724	2019-09-22	0.45999999999999996
locedie	2	0	2019-09-22	
logesh	2	60	2019-09-22	0.98
lohit	2	39	2019-09-22	1.0
lorin	2	532	2019-09-22	0.52
lorimer	2	20	2019-09-22	0.95
lorian	2	96	2019-09-22	0.63
lorey	2	32	2019-09-22	0.21999999999999997
lorelei	2	649	2019-09-22	0.030000000000000027
lora	2	8046	2019-09-22	0.050000000000000044
lopez	2	2500	2019-09-22	0.67
longyun	2	15	2019-09-22	1.0
longjiang	2	5	2019-09-22	1.0
longhua	2	18	2019-09-22	0.89
longde	2	6	2019-09-22	1.0
lolly	2	1884	2019-09-22	0.10999999999999999
lokmane	2	123	2019-09-22	1.0
loizos	2	129	2019-09-22	1.0
lois	2	2510	2019-09-22	0.42000000000000004
lisandra	2	632	2019-12-28	0.030000000000000027
lisa-katrin	2	1	2019-09-22	0.0
lirong	2	26	2019-09-22	0.38
linan	2	32	2019-09-22	0.5
lin-wei	2	0	2019-09-22	
limeng	2	10	2019-09-22	0.4
lilong	2	12	2019-09-22	0.83
liliya	2	2402	2019-09-22	0.010000000000000009
lilith	2	1612	2019-09-22	0.020000000000000018
lilit	2	1104	2019-09-22	0.020000000000000018
liling	2	54	2019-09-22	0.08999999999999997
lilah	2	153	2019-09-22	0.14
likai	2	8	2019-09-22	1.0
lijian	2	25	2019-09-22	0.92
lijia	2	39	2019-09-22	0.22999999999999998
liji	2	27	2019-09-22	0.37
liina	2	448	2019-09-22	0.050000000000000044
lihuang	2	3	2019-09-22	0.67
lih-yuan	2	0	2019-09-22	
linai	2	8	2019-09-22	0.12
lindi	2	735	2019-09-22	0.54
liren	2	17	2019-09-22	0.35
ling-feng	2	0	2019-09-22	
lipo	2	111	2019-09-22	0.89
lioudmila	2	42	2019-09-22	0.050000000000000044
liora	2	128	2019-09-22	0.050000000000000044
linna	2	2060	2019-09-22	0.050000000000000044
linn	2	1723	2019-09-22	0.07999999999999996
lining	2	11	2019-09-22	0.82
lingzhou	2	1	2019-09-22	0.0
lingxue	2	3	2019-09-22	0.0
lingtian	2	1	2019-09-22	1.0
lingsong	2	1	2019-09-22	0.0
lingqian	2	0	2019-09-22	
lingnan	2	3	2019-09-22	0.67
lingjian	2	1	2019-09-22	1.0
linghao	2	2	2019-09-22	1.0
ling-ling	2	11	2019-09-22	0.18000000000000005
lorna	2	3298	2019-09-22	0.020000000000000018
loubna	2	6173	2019-09-22	0.020000000000000018
lifu	2	22	2019-09-22	0.73
lyuba	2	398	2019-09-22	0.020000000000000018
mabel	2	5315	2019-09-22	0.020000000000000018
maad	2	114	2019-09-22	0.89
lélia	2	0	2019-09-22	
làszlò	2	0	2019-09-22	
lyudmyla	2	340	2019-09-22	0.010000000000000009
lyudmila	2	1704	2019-09-22	0.010000000000000009
lyubomira	2	14	2019-09-22	0.20999999999999996
lyra	2	389	2019-09-22	0.050000000000000044
louis-alexandre	2	12	2019-09-22	1.0
lynnette	2	275	2019-09-22	0.010000000000000009
lyn	2	3131	2019-09-22	0.050000000000000044
lygia	2	60	2019-09-22	0.020000000000000018
lye	2	169	2019-09-22	0.36
ly	2	1009	2019-09-22	0.39
luyao	2	11	2019-09-22	0.55
luyang	2	13	2019-09-22	0.85
macarena	2	5840	2019-09-22	0.010000000000000009
maciek	2	16440	2019-09-22	1.0
macintosh	2	35	2019-09-22	0.86
madelaine	2	693	2019-09-22	0.040000000000000036
mahamar	2	12	2019-09-22	1.0
magteld	2	3	2019-09-22	0.0
magnolia	2	962	2019-09-22	0.030000000000000027
magi	2	854	2019-09-22	0.26
maggie	2	6326	2019-09-22	0.020000000000000018
magdaléna	2	0	2019-09-22	
magbubah	2	0	2019-09-22	
magambo	2	4	2019-09-22	0.75
maftah	2	17	2019-09-22	0.88
mael	2	1814	2019-09-22	0.87
mae	2	2727	2019-09-22	0.07999999999999996
mady	2	2727	2019-09-22	0.33999999999999997
madison	2	1649	2019-09-22	0.14
madineh	2	0	2019-09-22	
madhulika	2	20	2019-09-22	0.0
luwen	2	4	2019-09-22	0.0
lutfunnesa	2	0	2019-09-22	
lut	2	368	2019-09-22	0.20999999999999996
lucille	2	3191	2019-09-22	0.020000000000000018
lucija	2	569	2019-09-22	0.040000000000000036
luciene	2	386	2019-09-22	0.010000000000000009
lucien	2	6622	2019-09-22	0.98
lubos	2	2284	2019-09-22	0.99
lubna	2	625	2019-09-22	0.030000000000000027
lubica	2	1149	2019-09-22	0.0
lubbertus	2	2	2019-12-28	1.0
luan	2	1929	2019-09-22	0.92
luai	2	171	2019-09-22	0.98
lu-yong	2	0	2019-09-22	
lu-guo	2	0	2019-09-22	
lovisa	2	525	2019-09-22	0.020000000000000018
loup	2	1043	2019-09-22	0.9
louis-marie	2	109	2019-09-22	0.99
louis-emmanuel	2	6	2019-09-22	1.0
lucilla	2	1294	2019-09-22	0.010000000000000009
lucrezia	2	4672	2019-12-28	0.010000000000000009
lushan	2	13	2019-09-22	0.62
lucía	2	0	2019-09-22	
lurdes	2	3804	2019-09-22	0.020000000000000018
luqman	2	625	2019-09-22	0.99
lupei	2	22	2019-09-22	0.55
luoyan	2	1	2019-09-22	0.0
luochun	2	0	2019-09-22	
luo	2	429	2019-09-22	0.59
luning	2	4	2019-09-22	0.5
lung-sen	2	0	2019-09-22	
luming	2	16	2019-09-22	0.75
lulu	2	18875	2019-09-22	0.25
luigia	2	1258	2019-09-22	0.020000000000000018
luhui	2	5	2019-09-22	0.4
luhao	2	3	2019-09-22	1.0
luhan	2	18	2019-09-22	0.61
lude	2	97	2019-09-22	0.55
ligeng	2	2	2019-09-22	1.0
lifei	2	21	2019-09-22	0.43000000000000005
mahidhar	2	7	2019-09-22	1.0
lalitha	2	149	2019-09-22	0.050000000000000044
lansing	2	18	2019-09-22	0.78
lanhao	2	0	2019-09-22	
lamiae	2	1122	2019-09-22	0.030000000000000027
lamia	2	6973	2019-09-22	0.020000000000000018
lamees	2	150	2019-09-22	0.030000000000000027
lamar	2	461	2019-09-22	0.55
lalji	2	22	2019-09-22	0.95
lalit	2	821	2019-09-22	0.98
le-heng	2	0	2019-09-22	
lakshmanan	2	55	2019-09-22	0.98
laising	2	1	2019-09-22	1.0
lailatul	2	53	2019-09-22	0.020000000000000018
lai-sang	2	0	2019-09-22	
laercio	2	71	2019-09-22	1.0
ladislas	2	131	2019-09-22	0.99
ladeana	2	2	2019-09-22	0.0
lanzhi	2	2	2019-09-22	0.5
lao	2	408	2019-09-22	0.76
lap	2	167	2019-09-22	0.81
laritza	2	47	2019-09-22	0.0
lazaro	2	1390	2019-09-22	0.98
laya	2	522	2019-09-22	0.08999999999999997
laxmikanth	2	5	2019-09-22	1.0
lavisha	2	4	2019-09-22	0.0
laval	2	155	2019-09-22	0.71
lav	2	309	2019-09-22	0.59
lauric	2	75	2019-09-22	0.89
laurentius	2	54	2019-09-22	1.0
laurena	2	235	2019-09-22	0.040000000000000036
laurel	2	495	2019-09-22	0.39
laureano	2	414	2019-09-22	0.98
lau	2	7699	2019-09-22	0.22999999999999998
larsson	2	156	2019-09-22	0.89
lars-henrik	2	7	2019-09-22	1.0
lariza	2	119	2019-09-22	0.030000000000000027
lada	2	5220	2019-09-22	0.43999999999999995
lacramioara	2	782	2019-09-22	0.020000000000000018
kıvılcım	2	0	2019-09-22	
kyongseok	2	2	2019-09-22	1.0
kyong-oh	2	0	2019-09-22	
kyndall	2	0	2019-09-22	
kye	2	232	2019-09-22	0.75
kyaw	2	1676	2019-09-22	0.95
kwoneel	2	0	2019-09-22	
kwok-yung	2	0	2019-09-22	
kwok-leung	2	0	2019-09-22	
kwo	2	22	2019-09-22	0.86
kwee-yum	2	0	2019-09-22	
kwanrutai	2	4	2019-09-22	0.0
kwanjeera	2	0	2019-09-22	
kwangwoon	2	4	2019-09-22	1.0
kwang-sik	2	4	2019-09-22	1.0
kwang-lae	2	1	2019-09-22	1.0
kwan-yuet	2	0	2019-09-22	
kyong-su	2	0	2019-09-22	
kyoohyoung	2	0	2019-09-22	
kåre	2	0	2019-09-22	
kyooseob	2	0	2019-09-22	
kärt	2	0	2019-09-22	
kári	2	0	2019-09-22	
kálmán	2	0	2019-09-22	
kyuyoung	2	12	2019-09-22	0.67
kyutae	2	28	2019-09-22	1.0
kyusang	2	27	2019-09-22	1.0
kyungrin	2	0	2019-09-22	
kyung-a	2	8	2019-09-22	0.0
kyu	2	621	2019-09-22	0.84
kytai	2	0	2019-09-22	
kyriakos	2	1478	2019-09-22	0.99
kyriacos	2	239	2019-09-22	0.99
kyoungyeul	2	1	2019-09-22	1.0
kyounghwa	2	11	2019-09-22	0.08999999999999997
kyoung-mee	2	0	2019-09-22	
lbrahim	2	39	2019-09-22	0.95
leann	2	286	2019-09-22	0.030000000000000027
lifan	2	13	2019-09-22	0.62
li-na	2	3	2019-09-22	0.0
li-yuan	2	0	2019-09-22	
li-yen	2	1	2019-09-22	0.0
li-xuan	2	0	2019-09-22	
li-sun	2	0	2019-09-22	
li-shu	2	0	2019-09-22	
li-qian	2	0	2019-09-22	
